date,employeeid,gender,age,ethnicgroup,fp,termdate,isnnewhire,bu,hiredate,paytypeid,termreason,agegroupid,tenuredays,tenuremonths,badhire
2023-12-31,5589,2,55,N,C,2023-08-02,0,Marketing,2022-10-19,4,6,5,287,9,0
2023-12-31,5590,3,61,A,F,,0,Customer Support,2018-08-15,4,,5,1964,64,0
2023-12-31,5591,3,58,B,P,2023-09-06,0,HR 2,2022-02-12,3,9,5,571,18,0
2023-12-31,5592,1,25,N,C,,0,HR,2019-12-02,1,,2,1490,48,0
2023-12-31,5593,1,39,N,I,,1,IT,2023-11-24,4,,3,37,1,0
2023-12-31,5594,3,50,H,C,,0,Finance 2,2022-10-20,2,,4,437,14,0
2023-12-31,5595,3,52,A,C,,0,Customer Support,2020-09-30,2,,4,1187,38,0
2023-12-31,5596,2,35,A,I,2021-12-29,0,Finance 3,2018-04-28,2,3,3,1341,44,0
2023-12-31,5597,2,28,T,F,,0,Finance 2,2018-02-19,4,,2,2141,70,0
2023-12-31,5598,1,39,W,C,2020-07-28,0,IT 2,2018-05-02,2,9,3,818,26,0
2023-12-31,5599,1,62,T,P,,0,Operations,2022-09-28,1,,5,459,15,0
2023-12-31,5600,3,39,B,I,,0,Finance 2,2019-03-13,1,,3,1754,57,0
2023-12-31,5601,2,56,N,F,,0,Finance 2,2022-05-27,3,,5,583,19,0
2023-12-31,5602,3,47,W,C,2021-09-11,0,R&D,2019-05-20,1,2,4,845,27,0
2023-12-31,5603,3,36,W,C,,0,Marketing,2019-12-27,3,,3,1465,48,0
2023-12-31,5604,2,20,W,I,,0,Operations,2018-06-15,4,,1,2025,66,0
2023-12-31,5605,1,30,B,F,,0,HR,2021-01-04,3,,2,1091,35,0
2023-12-31,5606,2,19,A,F,2022-05-10,0,Sales,2021-12-29,4,8,1,132,4,0
2023-12-31,5607,3,51,N,C,,0,IT,2020-07-04,4,,4,1275,41,0
2023-12-31,5608,2,48,A,P,,0,HR 2,2021-04-08,1,,4,997,32,0
2023-12-31,5609,1,37,N,C,,0,Sales 3,2020-04-17,2,,3,1353,44,0
2023-12-31,5610,3,42,A,I,,0,HR,2019-05-14,2,,3,1692,55,0
2023-12-31,5611,2,47,T,F,2023-12-13,0,Finance,2018-08-21,3,9,4,1940,63,0
2023-12-31,5612,1,57,O,I,2023-06-18,0,Finance 3,2020-07-07,1,5,5,1076,35,0
2023-12-31,5613,1,22,B,I,,0,Marketing 2,2018-12-13,3,,1,1844,60,0
2023-12-31,5614,2,42,T,C,,0,R&D 2,2018-01-13,2,,3,2178,71,0
2023-12-31,5615,2,37,W,I,2023-10-21,0,Marketing 2,2023-05-15,4,2,3,159,5,0
2023-12-31,5616,3,39,W,F,,0,HR 2,2018-03-05,3,,3,2127,69,0
2023-12-31,5617,2,52,T,F,,0,IT,2019-02-06,3,,4,1789,58,0
2023-12-31,5618,2,20,H,F,,0,Sales,2022-09-14,4,,1,473,15,0
2023-12-31,5619,2,52,T,P,,0,HR,2020-07-02,1,,4,1277,41,0
2023-12-31,5620,2,54,N,F,,0,Finance 2,2021-08-31,1,,4,852,27,0
2023-12-31,5621,3,58,A,I,2021-08-27,0,HR,2018-05-09,4,2,5,1206,39,0
2023-12-31,5622,2,22,T,F,,0,Sales 2,2019-05-30,1,,1,1676,55,0
2023-12-31,5623,1,27,T,P,,0,IT,2023-05-06,2,,2,239,7,0
2023-12-31,5624,2,62,O,I,,0,IT,2018-02-10,1,,5,2150,70,0
2023-12-31,5625,3,42,W,F,,0,Finance,2018-10-01,2,,3,1917,62,0
2023-12-31,5626,2,56,W,P,2023-05-15,0,Customer Support,2022-01-25,2,2,5,475,15,0
2023-12-31,5627,2,31,T,I,,0,Sales,2023-04-10,2,,2,265,8,0
2023-12-31,5628,1,34,O,P,,0,Customer Support,2023-07-17,3,,2,167,5,0
2023-12-31,5629,3,58,O,I,,0,Finance 3,2020-01-21,2,,5,1440,47,0
2023-12-31,5630,1,21,B,C,,0,IT,2022-09-26,3,,1,461,15,0
2023-12-31,5631,2,18,B,P,,0,Finance,2020-07-24,2,,1,1255,41,0
2023-12-31,5632,3,40,H,F,,0,HR 2,2022-06-30,1,,3,549,18,0
2023-12-31,5633,2,37,B,C,,0,Customer Support,2021-04-24,1,,3,981,32,0
2023-12-31,5634,3,46,B,P,2021-11-25,0,HR,2021-06-09,2,6,4,169,5,0
2023-12-31,5635,3,40,B,P,,0,Finance 2,2018-02-03,3,,3,2157,70,0
2023-12-31,5636,2,51,T,I,,0,Customer Support,2022-01-31,4,,4,699,22,0
2023-12-31,5637,1,36,W,C,,0,Sales 2,2023-06-05,4,,3,209,6,0
2023-12-31,5638,1,25,A,F,2022-04-19,0,IT,2022-02-20,3,3,2,58,1,1
2023-12-31,5639,1,29,O,P,,0,Finance,2023-08-07,2,,2,146,4,0
2023-12-31,5640,3,30,W,I,,0,Finance,2019-02-15,3,,2,1780,58,0
2023-12-31,5641,3,31,B,P,,0,Customer Support,2020-09-20,3,,2,1197,39,0
2023-12-31,5642,2,35,O,C,,0,IT 2,2020-03-06,1,,3,1395,45,0
2023-12-31,5643,3,33,N,C,,0,Operations,2020-06-29,4,,2,1280,42,0
2023-12-31,5644,2,53,B,C,,0,Operations,2019-03-09,4,,4,1758,57,0
2023-12-31,5645,3,42,N,C,2023-12-08,1,HR,2023-11-09,3,9,3,29,0,1
2023-12-31,5646,2,40,O,P,,0,R&D,2022-09-21,3,,3,466,15,0
2023-12-31,5647,2,64,B,C,,0,R&D,2022-03-31,4,,5,640,21,0
2023-12-31,5648,2,39,N,P,,0,Finance 3,2019-05-03,1,,3,1703,55,0
2023-12-31,5649,3,37,B,P,,0,IT 2,2023-05-09,4,,3,236,7,0
2023-12-31,5650,2,47,H,F,,0,Finance,2018-06-02,3,,4,2038,66,0
2023-12-31,5651,1,29,N,F,,0,HR 2,2018-11-28,2,,2,1859,61,0
2023-12-31,5652,2,41,N,P,,0,Sales 2,2018-01-11,3,,3,2180,71,0
2023-12-31,5653,3,23,A,F,,0,Marketing,2023-03-04,1,,1,302,9,0
2023-12-31,5654,2,61,W,F,,0,Finance 3,2019-12-15,3,,5,1477,48,0
2023-12-31,5655,3,47,A,C,2023-09-24,0,Finance,2021-07-24,2,1,4,792,26,0
2023-12-31,5656,3,57,W,F,,0,IT 2,2018-08-22,1,,5,1957,64,0
2023-12-31,5657,2,47,O,P,,0,Sales,2021-07-21,3,,4,893,29,0
2023-12-31,5658,2,20,A,P,,0,Finance,2019-09-23,3,,1,1560,51,0
2023-12-31,5659,3,44,N,C,,1,HR 2,2023-11-06,1,,3,55,1,0
2023-12-31,5660,2,31,H,C,,0,Marketing 2,2021-08-17,1,,2,866,28,0
2023-12-31,5661,2,53,A,I,,0,Finance 3,2022-05-04,4,,4,606,19,0
2023-12-31,5662,1,54,H,F,2023-09-26,0,Finance 2,2023-07-06,2,4,4,82,2,1
2023-12-31,5663,1,40,O,F,2022-06-28,0,Finance,2021-07-31,3,2,3,332,10,0
2023-12-31,5664,1,26,A,F,2022-11-19,0,R&D 2,2019-06-28,3,5,2,1240,40,0
2023-12-31,5665,2,48,A,C,,0,Finance,2022-07-09,4,,4,540,17,0
2023-12-31,5666,2,60,W,F,2022-12-02,0,HR 2,2021-11-14,2,6,5,383,12,0
2023-12-31,5667,2,49,N,F,2021-04-16,0,R&D,2018-04-18,1,9,4,1094,35,0
2023-12-31,5668,3,41,B,F,,0,IT,2018-09-17,3,,3,1931,63,0
2023-12-31,5669,3,44,B,C,,0,IT 2,2022-04-05,2,,3,635,20,0
2023-12-31,5670,1,53,O,F,,0,IT,2018-02-19,2,,4,2141,70,0
2023-12-31,5671,2,26,T,P,,0,Finance 3,2021-10-17,1,,2,805,26,0
2023-12-31,5672,2,41,A,C,2023-06-05,0,R&D 2,2023-04-14,4,4,3,52,1,1
2023-12-31,5673,1,35,B,C,2023-09-04,0,Sales 3,2021-05-31,2,4,3,826,27,0
2023-12-31,5674,2,30,H,I,2022-12-28,0,Finance,2021-12-09,1,3,2,384,12,0
2023-12-31,5675,1,23,A,P,,0,HR 2,2022-11-27,4,,1,399,13,0
2023-12-31,5676,3,39,N,I,,0,IT 2,2022-03-12,2,,3,659,21,0
2023-12-31,5677,1,54,T,F,2021-11-17,0,Finance 2,2021-11-04,4,10,4,13,0,1
2023-12-31,5678,3,24,B,P,,0,Sales,2022-08-29,3,,1,489,16,0
2023-12-31,5679,1,59,B,P,,0,Customer Support,2022-03-22,3,,5,649,21,0
2023-12-31,5680,3,48,O,C,2023-04-20,0,Finance 3,2021-02-13,4,9,4,796,26,0
2023-12-31,5681,3,49,A,P,2023-12-02,1,R&D 2,2023-11-29,2,1,4,3,0,1
2023-12-31,5682,3,46,W,F,2023-04-21,0,Sales 3,2020-07-20,2,8,4,1005,33,0
2023-12-31,5683,1,28,B,P,,0,R&D,2018-05-16,1,,2,2055,67,0
2023-12-31,5684,2,48,W,I,,0,IT,2021-03-22,2,,4,1014,33,0
2023-12-31,5685,3,30,H,C,2022-10-31,0,R&D 2,2021-11-14,2,9,2,351,11,0
2023-12-31,5686,3,58,N,I,,0,Finance 2,2019-06-06,2,,5,1669,54,0
2023-12-31,5687,3,62,W,F,,0,HR 2,2018-08-02,1,,5,1977,64,0
2023-12-31,5688,3,36,W,P,,0,Sales,2020-09-12,3,,3,1205,39,0
2023-12-31,5689,3,51,T,P,,0,HR 2,2023-03-01,4,,4,305,10,0
2023-12-31,5690,1,33,A,C,,0,Marketing,2020-11-27,1,,2,1129,37,0
2023-12-31,5691,1,58,H,P,,0,Sales 2,2018-11-09,4,,5,1878,61,0
2023-12-31,5692,2,43,N,I,,0,R&D 2,2021-07-15,4,,3,899,29,0
2023-12-31,5693,2,23,A,I,,0,IT,2023-03-27,2,,1,279,9,0
2023-12-31,5694,3,62,B,P,2023-12-17,0,HR,2019-09-12,3,9,5,1557,51,0
2023-12-31,5695,3,39,W,I,,0,HR 2,2018-08-27,2,,3,1952,64,0
2023-12-31,5696,1,33,O,C,,0,Finance 3,2022-03-04,3,,2,667,21,0
2023-12-31,5697,3,36,O,C,,0,Sales 2,2019-10-08,3,,3,1545,50,0
2023-12-31,5698,2,22,B,C,,0,Finance,2020-09-13,1,,1,1204,39,0
2023-12-31,5699,2,34,O,F,2022-07-10,0,Finance,2021-03-15,3,7,2,482,15,0
2023-12-31,5700,2,43,N,I,,0,R&D 2,2020-10-16,2,,3,1171,38,0
2023-12-31,5701,1,58,O,C,,0,Sales,2020-06-17,3,,5,1292,42,0
2023-12-31,5702,3,34,B,P,,0,Finance 2,2022-03-24,3,,2,647,21,0
2023-12-31,5703,2,63,A,P,,0,Sales 2,2023-01-21,1,,5,344,11,0
2023-12-31,5704,1,28,H,C,,0,Sales 3,2023-02-06,4,,2,328,10,0
2023-12-31,5705,2,33,A,I,,0,Operations,2022-09-06,1,,2,481,15,0
2023-12-31,5706,2,29,B,P,,0,Customer Support,2019-03-14,2,,2,1753,57,0
2023-12-31,5707,1,61,N,F,,0,Sales 2,2018-03-31,4,,5,2101,69,0
2023-12-31,5708,3,54,O,C,,0,Customer Support,2019-08-17,2,,4,1597,52,0
2023-12-31,5709,2,43,H,F,2023-04-26,0,Marketing 2,2021-07-27,2,7,3,638,20,0
2023-12-31,5710,2,25,T,P,,0,Finance,2023-09-28,2,,2,94,3,0
2023-12-31,5711,3,46,A,I,,0,Finance 2,2020-10-03,2,,4,1184,38,0
2023-12-31,5712,2,23,W,P,,0,Finance,2022-08-03,1,,1,515,16,0
2023-12-31,5713,2,45,N,C,,0,Operations,2019-09-08,4,,4,1575,51,0
2023-12-31,5714,3,21,W,P,,0,Operations,2018-02-09,4,,1,2151,70,0
2023-12-31,5715,2,50,H,P,2023-09-21,0,Sales,2023-09-02,4,4,4,19,0,1
2023-12-31,5716,3,46,N,I,,0,Marketing,2018-02-03,2,,4,2157,70,0
2023-12-31,5717,2,47,B,P,2022-08-27,0,IT,2019-06-05,4,2,4,1179,38,0
2023-12-31,5718,2,43,N,I,,0,R&D,2019-05-01,2,,3,1705,56,0
2023-12-31,5719,1,38,B,I,,0,Marketing,2020-02-11,3,,3,1419,46,0
2023-12-31,5720,3,26,H,C,,0,Customer Support,2018-10-24,2,,2,1894,62,0
2023-12-31,5721,3,25,A,F,,0,Sales 2,2021-05-05,3,,2,970,31,0
2023-12-31,5722,2,56,T,P,,0,HR 2,2023-02-28,4,,5,306,10,0
2023-12-31,5723,1,25,O,P,,0,IT 2,2019-05-28,2,,2,1678,55,0
2023-12-31,5724,2,21,N,I,,0,R&D 2,2018-07-16,2,,1,1994,65,0
2023-12-31,5725,1,51,N,I,,0,HR 2,2020-03-22,1,,4,1379,45,0
2023-12-31,5726,1,60,T,P,,0,Marketing 2,2023-07-02,2,,5,182,5,0
2023-12-31,5727,2,27,T,F,2022-06-16,0,Marketing 2,2020-10-06,3,8,2,618,20,0
2023-12-31,5728,1,60,N,P,,0,R&D,2022-06-16,2,,5,563,18,0
2023-12-31,5729,3,47,H,P,,0,Finance 3,2018-11-09,2,,4,1878,61,0
2023-12-31,5730,1,53,B,C,,0,IT 2,2020-02-13,1,,4,1417,46,0
2023-12-31,5731,1,51,T,C,2023-08-31,0,Sales 3,2022-11-21,1,3,4,283,9,0
2023-12-31,5732,2,31,N,I,,0,Marketing,2022-08-31,1,,2,487,15,0
2023-12-31,5733,2,46,A,F,,0,Sales 2,2018-11-13,4,,4,1874,61,0
2023-12-31,5734,1,29,O,P,2023-08-29,0,R&D,2020-08-16,3,3,2,1108,36,0
2023-12-31,5735,2,39,T,P,,0,Marketing 2,2020-01-20,3,,3,1441,47,0
2023-12-31,5736,3,39,T,P,,0,Marketing 2,2018-02-01,1,,3,2159,70,0
2023-12-31,5737,3,58,O,F,,0,HR 2,2021-03-19,2,,5,1017,33,0
2023-12-31,5738,3,61,A,P,2021-09-19,0,Sales,2020-01-18,4,7,5,610,20,0
2023-12-31,5739,2,19,W,P,2023-02-06,0,Sales 2,2022-01-08,3,9,1,394,12,0
2023-12-31,5740,3,39,T,P,,0,IT 2,2018-07-18,1,,3,1992,65,0
2023-12-31,5741,1,55,A,I,2023-06-29,0,Marketing 2,2023-03-27,2,2,5,94,3,0
2023-12-31,5742,1,29,B,F,2022-09-03,0,Finance,2022-02-10,4,9,2,205,6,0
2023-12-31,5743,2,59,O,I,,0,IT 2,2018-02-13,2,,5,2147,70,0
2023-12-31,5744,1,59,O,F,,0,Finance 3,2018-06-02,1,,5,2038,66,0
2023-12-31,5745,2,50,N,I,,0,Sales 3,2023-09-21,2,,4,101,3,0
2023-12-31,5746,3,31,H,F,,0,Customer Support,2020-01-08,3,,2,1453,47,0
2023-12-31,5747,1,56,N,C,,0,Marketing,2022-01-23,2,,5,707,23,0
2023-12-31,5748,1,34,N,P,,0,Operations,2022-07-05,1,,2,544,17,0
2023-12-31,5749,3,18,B,P,,0,Marketing 2,2020-01-07,1,,1,1454,47,0
2023-12-31,5750,1,28,T,P,,0,Customer Support,2023-05-12,4,,2,233,7,0
2023-12-31,5751,2,30,O,I,,0,Sales,2023-05-04,3,,2,241,7,0
2023-12-31,5752,1,46,T,C,2023-08-30,0,Sales 2,2023-08-13,4,4,4,17,0,1
2023-12-31,5753,2,44,N,I,,0,R&D,2021-12-24,1,,3,737,24,0
2023-12-31,5754,3,58,A,P,,1,Finance 2,2023-11-10,1,,5,51,1,0
2023-12-31,5755,1,44,B,C,2023-09-03,0,R&D,2021-06-03,4,8,3,822,27,0
2023-12-31,5756,3,30,A,P,,0,Finance 2,2021-11-25,4,,2,766,25,0
2023-12-31,5757,3,35,T,F,2020-07-13,0,Sales,2020-06-19,4,10,3,24,0,1
2023-12-31,5758,1,36,T,F,,0,R&D,2021-02-28,3,,3,1036,34,0
2023-12-31,5759,2,41,W,F,2021-04-21,0,Finance 3,2019-12-12,3,3,3,496,16,0
2023-12-31,5760,1,21,T,C,,0,Sales 2,2023-08-08,3,,1,145,4,0
2023-12-31,5761,1,52,N,P,,0,Operations,2018-05-13,3,,4,2058,67,0
2023-12-31,5762,3,18,H,F,,0,HR 2,2020-09-04,4,,1,1213,39,0
2023-12-31,5763,2,62,T,P,2023-10-26,0,Marketing 2,2020-01-08,1,6,5,1387,45,0
2023-12-31,5764,2,59,B,C,,0,Customer Support,2022-04-08,1,,5,632,20,0
2023-12-31,5765,1,58,O,F,,0,R&D,2022-02-15,2,,5,684,22,0
2023-12-31,5766,1,27,T,F,,0,Finance 2,2020-05-15,1,,2,1325,43,0
2023-12-31,5767,1,59,O,P,,0,Sales 3,2020-07-23,1,,5,1256,41,0
2023-12-31,5768,3,27,H,F,,0,Customer Support,2019-12-12,3,,2,1480,48,0
2023-12-31,5769,1,58,B,I,2018-12-09,0,IT,2018-04-28,1,10,5,225,7,0
2023-12-31,5770,2,57,T,F,,0,Operations,2018-12-14,2,,5,1843,60,0
2023-12-31,5771,2,39,N,C,,0,IT,2018-11-05,3,,3,1882,61,0
2023-12-31,5772,2,41,H,I,,0,Sales 2,2019-02-19,4,,3,1776,58,0
2023-12-31,5773,1,49,B,C,,0,Operations,2021-11-15,4,,4,776,25,0
2023-12-31,5774,1,23,B,C,,0,HR,2018-08-28,1,,1,1951,64,0
2023-12-31,5775,3,31,H,P,,1,IT,2023-12-15,4,,2,16,0,0
2023-12-31,5776,3,37,A,P,,0,Marketing 2,2020-11-01,1,,3,1155,37,0
2023-12-31,5777,1,36,A,I,,0,IT,2021-12-29,3,,3,732,24,0
2023-12-31,5778,2,18,T,F,2022-03-30,0,HR,2020-12-27,3,3,1,458,15,0
2023-12-31,5779,3,52,B,I,,0,Customer Support,2020-01-06,4,,4,1455,47,0
2023-12-31,5780,2,44,W,I,,0,Sales 3,2021-05-08,2,,3,967,31,0
2023-12-31,5781,3,20,T,C,2020-02-15,0,IT 2,2019-08-28,1,3,1,171,5,0
2023-12-31,5782,2,35,H,I,,0,Operations,2020-04-09,1,,3,1361,44,0
2023-12-31,5783,1,33,H,P,,0,Sales 2,2018-07-18,1,,2,1992,65,0
2023-12-31,5784,1,31,W,F,2023-05-31,0,IT 2,2022-07-30,3,4,2,305,10,0
2023-12-31,5785,1,57,H,I,2019-11-26,0,Finance 2,2019-09-14,2,9,5,73,2,1
2023-12-31,5786,2,26,O,C,,0,Customer Support,2022-10-11,4,,2,446,14,0
2023-12-31,5787,1,33,H,I,,0,HR 2,2020-08-31,4,,2,1217,39,0
2023-12-31,5788,3,38,H,C,2023-12-24,1,Customer Support,2023-11-18,2,5,3,36,1,1
2023-12-31,5789,3,53,O,F,2021-05-24,0,HR,2021-03-19,4,4,4,66,2,1
2023-12-31,5790,3,52,O,C,,0,Finance 3,2023-05-29,1,,4,216,7,0
2023-12-31,5791,3,48,W,I,,0,IT,2022-03-22,3,,4,649,21,0
2023-12-31,5792,3,51,B,P,2023-01-11,0,Marketing 2,2020-02-08,3,4,4,1068,35,0
2023-12-31,5793,3,52,T,I,,0,Operations,2019-01-10,4,,4,1816,59,0
2023-12-31,5794,2,30,A,I,,0,Finance 3,2018-02-22,4,,2,2138,70,0
2023-12-31,5795,3,43,T,P,2022-12-24,0,Marketing 2,2022-09-18,2,2,3,97,3,0
2023-12-31,5796,1,61,H,P,,0,HR 2,2023-07-28,1,,5,156,5,0
2023-12-31,5797,1,26,A,P,,0,Finance 3,2019-12-03,2,,2,1489,48,0
2023-12-31,5798,1,55,H,P,,0,Customer Support,2020-07-05,1,,5,1274,41,0
2023-12-31,5799,3,50,A,F,2023-12-25,1,HR,2023-12-23,4,9,4,2,0,1
2023-12-31,5800,3,49,H,C,,0,R&D,2019-07-09,2,,4,1636,53,0
2023-12-31,5801,2,21,T,P,2019-11-17,0,HR,2019-05-02,2,6,1,199,6,0
2023-12-31,5802,3,24,T,F,,0,IT,2022-09-30,3,,1,457,15,0
2023-12-31,5803,1,29,A,P,,0,Operations,2020-07-19,3,,2,1260,41,0
2023-12-31,5804,1,35,N,P,2023-10-19,0,Sales,2023-05-18,3,10,3,154,5,0
2023-12-31,5805,2,36,A,F,,0,R&D 2,2021-09-06,4,,3,846,27,0
2023-12-31,5806,2,41,O,I,2018-12-09,0,Marketing 2,2018-02-27,3,3,3,285,9,0
2023-12-31,5807,1,46,T,C,,0,R&D,2021-08-28,3,,4,855,28,0
2023-12-31,5808,1,62,N,F,2023-12-20,0,Customer Support,2018-11-21,4,6,5,1855,60,0
2023-12-31,5809,1,22,H,P,,0,Sales 2,2021-10-28,3,,1,794,26,0
2023-12-31,5810,3,23,A,F,,0,R&D 2,2022-02-23,3,,1,676,22,0
2023-12-31,5811,2,35,O,C,,0,Customer Support,2020-01-29,1,,3,1432,47,0
2023-12-31,5812,3,24,T,C,,0,Customer Support,2018-03-24,3,,1,2108,69,0
2023-12-31,5813,3,25,W,F,,0,IT 2,2023-06-22,1,,2,192,6,0
2023-12-31,5814,3,53,N,P,,0,HR,2021-10-25,1,,4,797,26,0
2023-12-31,5815,2,32,A,C,2020-08-20,0,Operations,2019-08-24,2,5,2,362,11,0
2023-12-31,5816,3,19,T,C,,0,IT,2022-05-14,1,,1,596,19,0
2023-12-31,5817,2,30,T,P,,0,Operations,2021-02-18,3,,2,1046,34,0
2023-12-31,5818,1,39,W,P,,0,Customer Support,2019-08-25,3,,3,1589,52,0
2023-12-31,5819,1,52,H,P,,0,Customer Support,2018-09-22,2,,4,1926,63,0
2023-12-31,5820,1,19,H,P,,0,Sales 2,2021-12-14,1,,1,747,24,0
2023-12-31,5821,2,57,T,F,,0,IT 2,2021-07-11,2,,5,903,29,0
2023-12-31,5822,3,28,O,I,,0,Customer Support,2022-05-17,2,,2,593,19,0
2023-12-31,5823,3,24,O,C,,0,R&D 2,2022-09-14,2,,1,473,15,0
2023-12-31,5824,2,39,A,P,,0,IT,2022-02-16,2,,3,683,22,0
2023-12-31,5825,1,38,O,F,,0,Sales 3,2019-10-06,2,,3,1547,50,0
2023-12-31,5826,3,28,N,I,2023-07-16,0,Marketing,2019-07-12,2,10,2,1465,48,0
2023-12-31,5827,2,59,H,F,,0,HR,2019-09-24,4,,5,1559,51,0
2023-12-31,5828,3,65,W,I,,0,IT 2,2018-04-24,2,,5,2077,68,0
2023-12-31,5829,2,34,T,C,,0,Finance 2,2023-06-05,1,,2,209,6,0
2023-12-31,5830,1,36,T,P,2023-12-10,0,Marketing 2,2023-06-07,1,1,3,186,6,0
2023-12-31,5831,3,32,W,P,,0,Sales,2023-02-14,4,,2,320,10,0
2023-12-31,5832,3,50,T,C,,0,IT,2022-03-09,3,,4,662,21,0
2023-12-31,5833,2,53,O,F,,0,R&D,2022-11-09,3,,4,417,13,0
2023-12-31,5834,3,48,W,I,2023-08-11,0,IT,2023-06-14,1,5,4,58,1,1
2023-12-31,5835,3,29,N,P,,0,IT,2018-07-12,2,,2,1998,65,0
2023-12-31,5836,2,35,N,C,,0,Marketing,2022-06-29,1,,3,550,18,0
2023-12-31,5837,2,52,A,I,,0,Sales,2019-05-04,2,,4,1702,55,0
2023-12-31,5838,3,63,A,C,2019-03-20,0,Sales 2,2018-12-18,1,1,5,92,3,0
2023-12-31,5839,1,61,O,I,,0,Finance 2,2023-05-12,1,,5,233,7,0
2023-12-31,5840,3,59,O,F,,0,Finance 3,2020-03-10,2,,5,1391,45,0
2023-12-31,5841,2,42,B,I,,1,Sales 2,2023-10-05,4,,3,87,2,0
2023-12-31,5842,2,53,N,I,,0,Finance 3,2018-04-25,3,,4,2076,68,0
2023-12-31,5843,2,43,N,C,,0,Marketing 2,2018-09-07,4,,3,1941,63,0
2023-12-31,5844,3,36,H,P,,0,HR,2021-04-22,2,,3,983,32,0
2023-12-31,5845,3,62,O,C,,0,IT 2,2018-11-09,4,,5,1878,61,0
2023-12-31,5846,1,18,O,F,,0,Operations,2022-08-14,3,,1,504,16,0
2023-12-31,5847,2,38,O,I,,0,Marketing,2021-02-02,2,,3,1062,34,0
2023-12-31,5848,1,56,B,C,,0,Marketing,2019-10-24,2,,5,1529,50,0
2023-12-31,5849,1,45,O,F,,0,Sales 3,2022-03-28,3,,4,643,21,0
2023-12-31,5850,1,47,N,I,,0,Finance 3,2020-09-25,2,,4,1192,39,0
2023-12-31,5851,2,36,H,P,,0,R&D 2,2021-09-13,1,,3,839,27,0
2023-12-31,5852,1,37,N,P,2022-08-10,0,HR,2021-11-05,1,1,3,278,9,0
2023-12-31,5853,1,42,T,C,,0,HR,2022-06-13,2,,3,566,18,0
2023-12-31,5854,1,63,W,F,2021-08-28,0,IT,2019-08-10,4,5,5,749,24,0
2023-12-31,5855,1,41,T,P,,0,Sales 3,2020-02-28,4,,3,1402,46,0
2023-12-31,5856,1,27,A,P,,0,Sales 2,2022-01-01,4,,2,729,23,0
2023-12-31,5857,1,54,N,F,2019-06-23,0,IT,2018-06-16,4,6,4,372,12,0
2023-12-31,5858,3,40,O,P,,0,R&D,2021-05-08,3,,3,967,31,0
2023-12-31,5859,2,43,A,I,,0,Finance 3,2019-08-26,4,,3,1588,52,0
2023-12-31,5860,3,57,H,I,2023-09-23,0,Customer Support,2018-10-05,4,6,5,1814,59,0
2023-12-31,5861,3,62,A,F,,0,Finance 2,2018-07-09,1,,5,2001,65,0
2023-12-31,5862,3,41,A,P,2022-06-01,0,R&D 2,2021-02-16,4,6,3,470,15,0
2023-12-31,5863,2,53,H,C,,0,IT,2019-01-02,2,,4,1824,59,0
2023-12-31,5864,2,28,W,P,,0,Marketing 2,2022-10-31,2,,2,426,13,0
2023-12-31,5865,1,51,T,C,,0,Finance 3,2023-01-05,4,,4,360,11,0
2023-12-31,5866,2,41,B,F,,0,Finance 2,2018-05-24,3,,3,2047,67,0
2023-12-31,5867,3,62,W,C,,0,Finance 3,2019-11-23,3,,5,1499,49,0
2023-12-31,5868,1,48,N,C,,0,IT 2,2022-11-03,1,,4,423,13,0
2023-12-31,5869,2,65,B,I,,0,IT 2,2022-10-09,4,,5,448,14,0
2023-12-31,5870,1,24,W,I,2022-07-10,0,Sales 3,2021-08-06,1,2,1,338,11,0
2023-12-31,5871,1,46,T,P,2023-07-12,0,IT 2,2021-09-13,3,4,4,667,21,0
2023-12-31,5872,1,62,H,P,2022-12-05,0,Marketing,2022-08-16,2,5,5,111,3,0
2023-12-31,5873,2,51,H,I,,0,R&D 2,2021-05-29,1,,4,946,31,0
2023-12-31,5874,1,55,T,P,,0,Marketing,2019-04-20,4,,5,1716,56,0
2023-12-31,5875,2,36,N,C,,0,Finance,2023-01-11,1,,3,354,11,0
2023-12-31,5876,1,37,H,P,,0,HR,2018-09-14,3,,3,1934,63,0
2023-12-31,5877,1,38,O,I,2023-10-10,0,IT 2,2023-05-22,1,6,3,141,4,0
2023-12-31,5878,3,50,B,P,,0,Sales,2021-12-14,2,,4,747,24,0
2023-12-31,5879,3,37,O,C,,0,Finance 2,2021-10-13,3,,3,809,26,0
2023-12-31,5880,3,28,B,F,,0,IT,2021-11-04,1,,2,787,25,0
2023-12-31,5881,3,27,H,F,,0,Sales 3,2021-08-19,4,,2,864,28,0
2023-12-31,5882,2,41,H,P,,0,Sales 3,2021-05-19,2,,3,956,31,0
2023-12-31,5883,1,58,B,C,,0,Sales 3,2020-10-02,4,,5,1185,38,0
2023-12-31,5884,2,40,T,F,2022-08-08,0,Sales 3,2018-02-07,1,10,3,1643,53,0
2023-12-31,5885,1,23,N,C,,0,IT,2021-12-06,3,,1,755,24,0
2023-12-31,5886,3,28,O,C,,0,IT,2019-10-05,3,,2,1548,50,0
2023-12-31,5887,3,25,H,P,,0,Operations,2022-09-18,4,,2,469,15,0
2023-12-31,5888,2,52,T,F,,0,Finance 2,2023-09-15,2,,4,107,3,0
2023-12-31,5889,3,19,W,C,,0,Sales 3,2018-05-31,4,,1,2040,67,0
